Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
breastTumor.csv,xbart,10,num_trees:100 num_sweeps:30 burnin:10,416.98416642694775,18.17681775207002,17.308417674939612,-3.8461374535455164,-0.006308585401864297,1746.0711002349854,95.52070072719029
cholesterol.csv,xbart,1,num_trees:100 num_sweeps:60 burnin:15,60022.174610942115,239.6273509994333,231.34987069281343,-22.06805794442811,0.0004047693794551055,5298.774003982544,166.55460480720765
cholesterol.csv,xbart,2,num_trees:30 num_sweeps:21 burnin:5,59568.145186566966,240.1729796199615,238.16492167478611,-30.578981133859635,0.0006560561917354768,635.7557773590088,51.59839507072202
cholesterol.csv,xbart,3,num_trees:30 num_sweeps:40 burnin:15,67623.94095988273,253.42784007987936,242.15825619863978,-18.91178403531648,-0.0006165560065265474,1117.8624629974365,63.28090544669859
cholesterol.csv,xbart,4,num_trees:150 num_sweeps:30 burnin:15,61533.8214587903,245.62497136531863,247.41752629889905,-50.18264361424533,3.751282878028395e-05,4010.9078884124756,140.9133275349935
cholesterol.csv,xbart,5,num_trees:50 num_sweeps:21 burnin:20,68473.2283436914,252.14798014741604,239.67106208987303,-12.939481825178339,0.0035736560121839567,990.9801483154297,61.84577941894532
cholesterol.csv,xbart,6,num_trees:150 num_sweeps:30 burnin:5,63171.08226917432,247.23863036273042,242.7202895812548,-29.85293811895263,0.0016352091900327936,4019.2959308624268,142.21668243408203
cholesterol.csv,xbart,7,num_trees:50 num_sweeps:60 burnin:15,65663.64423000018,253.44476454155517,256.04487337988394,-44.884085569606235,0.0011747170713971578,2714.2112255096436,100.24706522623698
cholesterol.csv,xbart,8,num_trees:100 num_sweeps:40 burnin:15,61407.95766830887,242.74083038023502,243.66194414230233,-23.673225653739223,0.001608399613146294,3593.393564224243,125.20154317220053
cholesterol.csv,xbart,9,num_trees:30 num_sweeps:40 burnin:5,62857.8165631273,242.53345012349214,217.1852959606033,-14.577802198165694,-6.276080674649798e-05,1119.6823120117188,64.07896677652995
cholesterol.csv,xbart,10,num_trees:150 num_sweeps:40 burnin:5,61737.01683958578,243.4311774890359,238.6296116092858,-23.900864153466937,0.00041687219773078876,5314.742565155029,200.7881800333659
